match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T207344,Sunrisers Vs Capitals,Sunrisers,1.00,AbhishekSharma,out,67.00,36.00,12.00,1.00,186.11
T207344,Sunrisers Vs Capitals,Sunrisers,2.00,MayankAgarwal,out,5.00,6.00,1.00,0.00,83.33
T207344,Sunrisers Vs Capitals,Sunrisers,3.00,RahulTripathi,out,10.00,6.00,0.00,1.00,166.66
T207344,Sunrisers Vs Capitals,Sunrisers,4.00,AidenMarkram,out,8.00,13.00,0.00,0.00,61.53
T207344,Sunrisers Vs Capitals,Sunrisers,5.00,HarryBrook,out,0.00,2.00,0.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,6.00,HeinrichKlaasen,not_out,53.00,27.00,2.00,4.00,196.29
T207344,Sunrisers Vs Capitals,Sunrisers,7.00,AbdulSamad,out,28.00,21.00,1.00,2.00,133.33
T207344,Sunrisers Vs Capitals,Sunrisers,8.00,AkealHosein,not_out,16.00,10.00,1.00,1.00,160.00
T207344,Sunrisers Vs Capitals,Capitals,1.00,DavidWarner,out,0.00,2.00,0.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Capitals,2.00,PhilSalt,out,59.00,35.00,9.00,0.00,168.57
T207344,Sunrisers Vs Capitals,Capitals,3.00,MitchellMarsh,out,63.00,39.00,1.00,6.00,161.53
T207344,Sunrisers Vs Capitals,Capitals,4.00,ManishPandey,out,1.00,3.00,0.00,0.00,33.33
T207344,Sunrisers Vs Capitals,Capitals,5.00,PriyamGarg,out,12.00,9.00,1.00,0.00,133.33
T207344,Sunrisers Vs Capitals,Capitals,6.00,SarfarazKhan,out,9.00,10.00,1.00,0.00,90.00
T207344,Sunrisers Vs Capitals,Capitals,7.00,AxarPatel,not_out,29.00,14.00,1.00,2.00,207.14
T207344,Sunrisers Vs Capitals,Capitals,8.00,RipalPatel,not_out,11.00,8.00,1.00,0.00,137.50
T201505,KKR Vs Titans,KKR,1.00,NarayanJagadeesan,out,19.00,15.00,4.00,0.00,126.66
T201505,KKR Vs Titans,KKR,2.00,RahmanullahGurbaz,out,81.00,39.00,5.00,7.00,207.69
T201505,KKR Vs Titans,KKR,3.00,ShardulThakur,out,0.00,4.00,0.00,0.00,0.00
T201505,KKR Vs Titans,KKR,4.00,VenkateshIyer,out,11.00,14.00,0.00,0.00,78.57
T201505,KKR Vs Titans,KKR,5.00,NitishRana,out,4.00,3.00,1.00,0.00,133.33
T201505,KKR Vs Titans,KKR,6.00,RinkuSingh,out,19.00,20.00,0.00,1.00,95.00
T201505,KKR Vs Titans,KKR,7.00,AndreRussell,out,34.00,19.00,2.00,3.00,178.94
T201505,KKR Vs Titans,KKR,8.00,DavidWiese,not_out,8.00,6.00,0.00,1.00,133.33
T201505,KKR Vs Titans,Titans,1.00,WriddhimanSaha,out,10.00,10.00,1.00,0.00,100.00
T201505,KKR Vs Titans,Titans,2.00,ShubmanGill,out,49.00,35.00,8.00,0.00,140.00
T201505,KKR Vs Titans,Titans,3.00,HardikPandya,out,26.00,20.00,2.00,1.00,130.00
T201505,KKR Vs Titans,Titans,4.00,VijayShankar,not_out,51.00,24.00,2.00,5.00,212.50
T201505,KKR Vs Titans,Titans,5.00,DavidMiller,not_out,32.00,18.00,2.00,2.00,177.77
T204958,Super Giants Vs Punjab Kings,Super Giants,1.00,KLRahul,out,12.00,9.00,1.00,1.00,133.33
T204958,Super Giants Vs Punjab Kings,Super Giants,2.00,KyleMayers,out,54.00,24.00,7.00,4.00,225.00
T204958,Super Giants Vs Punjab Kings,Super Giants,3.00,AyushBadoni,out,43.00,24.00,3.00,3.00,179.16
T204958,Super Giants Vs Punjab Kings,Super Giants,4.00,MarcusStoinis,out,72.00,40.00,6.00,5.00,180.00
T204958,Super Giants Vs Punjab Kings,Super Giants,5.00,NicholasPooran,out,45.00,19.00,7.00,1.00,236.84
T204958,Super Giants Vs Punjab Kings,Super Giants,6.00,DeepakHooda,not_out,11.00,6.00,2.00,0.00,183.33
T204958,Super Giants Vs Punjab Kings,Super Giants,7.00,KrunalPandya,not_out,5.00,2.00,1.00,0.00,250.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,1.00,PrabhsimranSingh,out,9.00,13.00,2.00,0.00,69.23
T204958,Super Giants Vs Punjab Kings,Punjab Kings,2.00,ShikharDhawan,out,1.00,2.00,0.00,0.00,50.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,3.00,AtharvaTaide,out,66.00,36.00,8.00,2.00,183.33
T204958,Super Giants Vs Punjab Kings,Punjab Kings,4.00,SikandarRaza,out,36.00,22.00,4.00,1.00,163.63
T204958,Super Giants Vs Punjab Kings,Punjab Kings,5.00,LiamLivingstone,out,23.00,14.00,2.00,1.00,164.28
T204958,Super Giants Vs Punjab Kings,Punjab Kings,6.00,SamCurran,out,21.00,11.00,2.00,1.00,190.90
T204958,Super Giants Vs Punjab Kings,Punjab Kings,7.00,JiteshSharma,out,24.00,10.00,0.00,3.00,240.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,8.00,MShahrukhKhan,out,6.00,9.00,0.00,0.00,66.66
T204958,Super Giants Vs Punjab Kings,Punjab Kings,9.00,RahulChahar,out,0.00,1.00,0.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,10.00,KagisoRabada,out,0.00,1.00,0.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,11.00,ArshdeepSingh,not_out,2.00,2.00,0.00,0.00,100.00
T204283,Royals Vs Super Kings,Royals,1.00,YashasviJaiswal,out,77.00,43.00,8.00,4.00,179.06
T204283,Royals Vs Super Kings,Royals,2.00,JosButtler,out,27.00,21.00,4.00,0.00,128.57
T204283,Royals Vs Super Kings,Royals,3.00,SanjuSamson,out,17.00,17.00,1.00,0.00,100.00
T204283,Royals Vs Super Kings,Royals,4.00,ShimronHetmyer,out,8.00,10.00,0.00,0.00,80.00
T204283,Royals Vs Super Kings,Royals,5.00,DhruvJurel,out,34.00,15.00,3.00,2.00,226.66
T204283,Royals Vs Super Kings,Royals,6.00,DevduttPadikkal,not_out,27.00,13.00,5.00,0.00,207.69
T204283,Royals Vs Super Kings,Royals,7.00,RavichandranAshwin,not_out,1.00,1.00,0.00,0.00,100.00
T204283,Royals Vs Super Kings,Super Kings,1.00,RuturajGaikwad,out,47.00,29.00,5.00,1.00,162.06
T204283,Royals Vs Super Kings,Super Kings,2.00,DevonConway,out,8.00,16.00,1.00,0.00,50.00
T204283,Royals Vs Super Kings,Super Kings,3.00,AjinkyaRahane,out,15.00,13.00,0.00,0.00,115.38
T204283,Royals Vs Super Kings,Super Kings,4.00,ShivamDube,out,52.00,33.00,2.00,4.00,157.57
T204283,Royals Vs Super Kings,Super Kings,5.00,AmbatiRayudu,out,0.00,2.00,0.00,0.00,0.00
T204283,Royals Vs Super Kings,Super Kings,6.00,MoeenAli,out,23.00,12.00,2.00,2.00,191.66
T204283,Royals Vs Super Kings,Super Kings,7.00,RavindraJadeja,not_out,23.00,15.00,3.00,0.00,153.33
T202291,KKR Vs RCB,KKR,1.00,JasonRoy,out,56.00,29.00,4.00,5.00,193.10
T202291,KKR Vs RCB,KKR,2.00,NarayanJagadeesan,out,27.00,29.00,4.00,0.00,93.10
T202291,KKR Vs RCB,KKR,3.00,VenkateshIyer,out,31.00,26.00,3.00,0.00,119.23
T202291,KKR Vs RCB,KKR,4.00,NitishRana,out,48.00,21.00,3.00,4.00,228.57
T202291,KKR Vs RCB,KKR,5.00,AndreRussell,out,1.00,2.00,0.00,0.00,50.00
T202291,KKR Vs RCB,KKR,6.00,RinkuSingh,not_out,18.00,10.00,2.00,1.00,180.00
T202291,KKR Vs RCB,KKR,7.00,DavidWiese,not_out,12.00,3.00,0.00,2.00,400.00
T202291,KKR Vs RCB,RCB,1.00,ViratKohli,out,54.00,37.00,6.00,0.00,145.94
T202291,KKR Vs RCB,RCB,2.00,FafduPlessis,out,17.00,7.00,1.00,2.00,242.85
T202291,KKR Vs RCB,RCB,3.00,ShahbazAhmed,out,2.00,5.00,0.00,0.00,40.00
T202291,KKR Vs RCB,RCB,4.00,GlennMaxwell,out,5.00,4.00,1.00,0.00,125.00
T202291,KKR Vs RCB,RCB,5.00,MahipalLomror,out,34.00,18.00,1.00,3.00,188.88
T202291,KKR Vs RCB,RCB,6.00,DineshKarthik,out,22.00,18.00,1.00,1.00,122.22
T202291,KKR Vs RCB,RCB,7.00,SuyashPrabhudessai,out,10.00,9.00,1.00,0.00,111.11
T202291,KKR Vs RCB,RCB,8.00,WaninduHasaranga,out,5.00,4.00,0.00,0.00,125.00
T202291,KKR Vs RCB,RCB,9.00,DavidWilley,not_out,11.00,10.00,1.00,0.00,110.00
T202291,KKR Vs RCB,RCB,10.00,VijaykumarVyshak,not_out,13.00,8.00,0.00,1.00,162.50
T208781,Titans Vs Mumbai,Titans,1.00,WriddhimanSaha,out,4.00,7.00,0.00,0.00,57.14
T208781,Titans Vs Mumbai,Titans,2.00,ShubmanGill,out,56.00,34.00,7.00,1.00,164.70
T208781,Titans Vs Mumbai,Titans,3.00,HardikPandya,out,13.00,14.00,1.00,0.00,92.85
T208781,Titans Vs Mumbai,Titans,4.00,VijayShankar,out,19.00,16.00,1.00,1.00,118.75
T208781,Titans Vs Mumbai,Titans,5.00,DavidMiller,out,46.00,22.00,2.00,4.00,209.09
T208781,Titans Vs Mumbai,Titans,6.00,AbhinavManohar,out,42.00,21.00,3.00,3.00,200.00
T208781,Titans Vs Mumbai,Titans,7.00,RahulTewatia,not_out,20.00,5.00,0.00,3.00,400.00
T208781,Titans Vs Mumbai,Titans,8.00,RashidKhan,not_out,2.00,1.00,0.00,0.00,200.00
T208781,Titans Vs Mumbai,Mumbai,1.00,RohitSharma,out,2.00,8.00,0.00,0.00,25.00
T208781,Titans Vs Mumbai,Mumbai,2.00,IshanKishan,out,13.00,21.00,1.00,0.00,61.90
T208781,Titans Vs Mumbai,Mumbai,3.00,CameronGreen,out,33.00,26.00,0.00,3.00,126.92
T208781,Titans Vs Mumbai,Mumbai,4.00,TilakVarma,out,2.00,3.00,0.00,0.00,66.66
T208781,Titans Vs Mumbai,Mumbai,5.00,SuryakumarYadav,out,23.00,12.00,3.00,1.00,191.66
T208781,Titans Vs Mumbai,Mumbai,6.00,TimDavid,out,0.00,2.00,0.00,0.00,0.00
T208781,Titans Vs Mumbai,Mumbai,7.00,NehalWadhera,out,40.00,21.00,3.00,3.00,190.47
T208781,Titans Vs Mumbai,Mumbai,8.00,PiyushChawla,out,18.00,12.00,1.00,1.00,150.00
T208781,Titans Vs Mumbai,Mumbai,9.00,ArjunTendulkar,out,13.00,9.00,0.00,1.00,144.44
T208781,Titans Vs Mumbai,Mumbai,10.00,JasonBehrendorff,not_out,3.00,4.00,0.00,0.00,75.00
T208781,Titans Vs Mumbai,Mumbai,11.00,RileyMeredith,not_out,0.00,2.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,1.00,DavidWarner,out,21.00,20.00,2.00,1.00,105.00
T206316,Capitals Vs Sunrisers,Capitals,2.00,PhilSalt,out,0.00,1.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,3.00,MitchellMarsh,out,25.00,15.00,5.00,0.00,166.66
T206316,Capitals Vs Sunrisers,Capitals,4.00,SarfarazKhan,out,10.00,9.00,0.00,1.00,111.11
T206316,Capitals Vs Sunrisers,Capitals,5.00,ManishPandey,out,34.00,27.00,2.00,0.00,125.92
T206316,Capitals Vs Sunrisers,Capitals,6.00,AmanHakimKhan,out,4.00,2.00,1.00,0.00,200.00
T206316,Capitals Vs Sunrisers,Capitals,7.00,AxarPatel,out,34.00,34.00,4.00,0.00,100.00
T206316,Capitals Vs Sunrisers,Capitals,8.00,RipalPatel,out,5.00,6.00,0.00,0.00,83.33
T206316,Capitals Vs Sunrisers,Capitals,9.00,AnrichNortje,out,2.00,2.00,0.00,0.00,100.00
T206316,Capitals Vs Sunrisers,Capitals,10.00,KuldeepYadav,not_out,4.00,3.00,1.00,0.00,133.33
T206316,Capitals Vs Sunrisers,Capitals,11.00,IshantSharma,not_out,1.00,1.00,0.00,0.00,100.00
T206316,Capitals Vs Sunrisers,Sunrisers,1.00,HarryBrook,out,7.00,14.00,0.00,0.00,50.00
T206316,Capitals Vs Sunrisers,Sunrisers,2.00,MayankAgarwal,out,49.00,39.00,7.00,0.00,125.64
T206316,Capitals Vs Sunrisers,Sunrisers,3.00,RahulTripathi,out,15.00,21.00,0.00,0.00,71.42
T206316,Capitals Vs Sunrisers,Sunrisers,4.00,AbhishekSharma,out,5.00,5.00,0.00,0.00,100.00
T206316,Capitals Vs Sunrisers,Sunrisers,5.00,AidenMarkram,out,3.00,5.00,0.00,0.00,60.00
T206316,Capitals Vs Sunrisers,Sunrisers,6.00,HeinrichKlaasen,out,31.00,19.00,3.00,1.00,163.15
T206316,Capitals Vs Sunrisers,Sunrisers,7.00,WashingtonSundar,not_out,24.00,15.00,3.00,0.00,160.00
T206316,Capitals Vs Sunrisers,Sunrisers,8.00,MarcoJansen,not_out,2.00,3.00,0.00,0.00,66.66
T207135,Super Kings Vs KKR,Super Kings,1.00,RuturajGaikwad,out,35.00,20.00,2.00,3.00,175.00
T207135,Super Kings Vs KKR,Super Kings,2.00,DevonConway,out,56.00,40.00,4.00,3.00,140.00
T207135,Super Kings Vs KKR,Super Kings,3.00,AjinkyaRahane,not_out,71.00,29.00,6.00,5.00,244.82
T207135,Super Kings Vs KKR,Super Kings,4.00,ShivamDube,out,50.00,21.00,2.00,5.00,238.09
T207135,Super Kings Vs KKR,Super Kings,5.00,RavindraJadeja,out,18.00,8.00,0.00,2.00,225.00
T207135,Super Kings Vs KKR,Super Kings,6.00,MSDhoni,not_out,2.00,3.00,0.00,0.00,66.66
T207135,Super Kings Vs KKR,KKR,1.00,NarayanJagadeesan,out,1.00,3.00,0.00,0.00,33.33
T207135,Super Kings Vs KKR,KKR,2.00,SunilNarine,out,0.00,3.00,0.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,3.00,VenkateshIyer,out,20.00,20.00,2.00,1.00,100.00
T207135,Super Kings Vs KKR,KKR,4.00,NitishRana,out,27.00,20.00,4.00,1.00,135.00
T207135,Super Kings Vs KKR,KKR,5.00,JasonRoy,out,61.00,26.00,5.00,5.00,234.61
T207135,Super Kings Vs KKR,KKR,6.00,RinkuSingh,not_out,53.00,33.00,3.00,4.00,160.60
T207135,Super Kings Vs KKR,KKR,7.00,AndreRussell,out,9.00,6.00,0.00,1.00,150.00
T207135,Super Kings Vs KKR,KKR,8.00,DavidWiese,out,1.00,2.00,0.00,0.00,50.00
T207135,Super Kings Vs KKR,KKR,9.00,UmeshYadav,out,4.00,4.00,0.00,0.00,100.00
T207135,Super Kings Vs KKR,KKR,10.00,VarunChakravarthy,not_out,0.00,3.00,0.00,0.00,0.00
T205220,RCB Vs Royals,RCB,1.00,ViratKohli,out,0.00,1.00,0.00,0.00,0.00
T205220,RCB Vs Royals,RCB,2.00,FafduPlessis,out,62.00,39.00,8.00,2.00,158.97
T205220,RCB Vs Royals,RCB,3.00,ShahbazAhmed,out,2.00,4.00,0.00,0.00,50.00
T205220,RCB Vs Royals,RCB,4.00,GlennMaxwell,out,77.00,44.00,6.00,4.00,175.00
T205220,RCB Vs Royals,RCB,5.00,MahipalLomror,out,8.00,6.00,1.00,0.00,133.33
T205220,RCB Vs Royals,RCB,6.00,DineshKarthik,out,16.00,13.00,2.00,0.00,123.07
T205220,RCB Vs Royals,RCB,7.00,SuyashPrabhudessai,out,0.00,2.00,0.00,0.00,0.00
T205220,RCB Vs Royals,RCB,8.00,WaninduHasaranga,out,6.00,7.00,0.00,0.00,85.71
T205220,RCB Vs Royals,RCB,9.00,DavidWilley,not_out,4.00,2.00,1.00,0.00,200.00
T205220,RCB Vs Royals,RCB,10.00,VijaykumarVyshak,out,0.00,1.00,0.00,0.00,0.00
T205220,RCB Vs Royals,RCB,11.00,MohammedSiraj,not_out,1.00,1.00,0.00,0.00,100.00
T205220,RCB Vs Royals,Royals,1.00,YashasviJaiswal,out,47.00,37.00,5.00,2.00,127.02
T205220,RCB Vs Royals,Royals,2.00,JosButtler,out,0.00,2.00,0.00,0.00,0.00
T205220,RCB Vs Royals,Royals,3.00,DevduttPadikkal,out,52.00,34.00,7.00,1.00,152.94
T205220,RCB Vs Royals,Royals,4.00,SanjuSamson,out,22.00,15.00,2.00,1.00,146.66
T205220,RCB Vs Royals,Royals,5.00,ShimronHetmyer,out,3.00,9.00,0.00,0.00,33.33
T205220,RCB Vs Royals,Royals,6.00,DhruvJurel,not_out,34.00,16.00,2.00,2.00,212.50
T205220,RCB Vs Royals,Royals,7.00,RavichandranAshwin,out,12.00,6.00,2.00,0.00,200.00
T205220,RCB Vs Royals,Royals,8.00,AbdulBasith,not_out,1.00,1.00,0.00,0.00,100.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,1.00,MatthewShort,out,11.00,10.00,2.00,0.00,110.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,2.00,PrabhsimranSingh,out,26.00,17.00,1.00,2.00,152.94
T204462,Punjab Kings Vs Mumbai,Punjab Kings,3.00,AtharvaTaide,out,29.00,17.00,3.00,1.00,170.58
T204462,Punjab Kings Vs Mumbai,Punjab Kings,4.00,LiamLivingstone,out,10.00,12.00,0.00,1.00,83.33
T204462,Punjab Kings Vs Mumbai,Punjab Kings,5.00,HarpreetSingh,out,41.00,28.00,4.00,2.00,146.42
T204462,Punjab Kings Vs Mumbai,Punjab Kings,6.00,SamCurran,out,55.00,29.00,5.00,4.00,189.65
T204462,Punjab Kings Vs Mumbai,Punjab Kings,7.00,JiteshSharma,out,25.00,7.00,0.00,4.00,357.14
T204462,Punjab Kings Vs Mumbai,Punjab Kings,8.00,MShahrukhKhan,not_out,0.00,0.00,0.00,0.00,-
T204462,Punjab Kings Vs Mumbai,Punjab Kings,9.00,HarpreetBrar,out,5.00,2.00,1.00,0.00,250.00
T204462,Punjab Kings Vs Mumbai,Mumbai,1.00,RohitSharma,out,44.00,27.00,4.00,3.00,162.96
T204462,Punjab Kings Vs Mumbai,Mumbai,2.00,IshanKishan,out,1.00,4.00,0.00,0.00,25.00
T204462,Punjab Kings Vs Mumbai,Mumbai,3.00,CameronGreen,out,67.00,43.00,6.00,3.00,155.81
T204462,Punjab Kings Vs Mumbai,Mumbai,4.00,SuryakumarYadav,out,57.00,26.00,7.00,3.00,219.23
T204462,Punjab Kings Vs Mumbai,Mumbai,5.00,TimDavid,not_out,25.00,13.00,0.00,2.00,192.30
T204462,Punjab Kings Vs Mumbai,Mumbai,6.00,TilakVarma,out,3.00,4.00,0.00,0.00,75.00
T204462,Punjab Kings Vs Mumbai,Mumbai,7.00,NehalWadhera,out,0.00,1.00,0.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,8.00,JofraArcher,not_out,1.00,2.00,0.00,0.00,50.00
T208595,Titans Vs Super Giants,Titans,1.00,WriddhimanSaha,out,47.00,37.00,6.00,0.00,127.02
T208595,Titans Vs Super Giants,Titans,2.00,ShubmanGill,out,0.00,2.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,3.00,HardikPandya,out,66.00,50.00,2.00,4.00,132.00
T208595,Titans Vs Super Giants,Titans,4.00,AbhinavManohar,out,3.00,5.00,0.00,0.00,60.00
T208595,Titans Vs Super Giants,Titans,5.00,VijayShankar,out,10.00,12.00,1.00,0.00,83.33
T208595,Titans Vs Super Giants,Titans,6.00,DavidMiller,out,6.00,12.00,0.00,0.00,50.00
T208595,Titans Vs Super Giants,Titans,7.00,RahulTewatia,not_out,2.00,2.00,0.00,0.00,100.00
T208595,Titans Vs Super Giants,Super Giants,1.00,KLRahul,out,68.00,61.00,8.00,0.00,111.47
T208595,Titans Vs Super Giants,Super Giants,2.00,KyleMayers,out,24.00,19.00,2.00,1.00,126.31
T208595,Titans Vs Super Giants,Super Giants,3.00,KrunalPandya,out,23.00,23.00,2.00,1.00,100.00
T208595,Titans Vs Super Giants,Super Giants,4.00,NicholasPooran,out,1.00,7.00,0.00,0.00,14.28
T208595,Titans Vs Super Giants,Super Giants,5.00,AyushBadoni,out,8.00,6.00,0.00,0.00,133.33
T208595,Titans Vs Super Giants,Super Giants,6.00,MarcusStoinis,out,0.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,7.00,DeepakHooda,out,2.00,2.00,0.00,0.00,100.00
T208595,Titans Vs Super Giants,Super Giants,8.00,PrerakMankad,not_out,0.00,0.00,0.00,0.00,-
T208595,Titans Vs Super Giants,Super Giants,9.00,RaviBishnoi,not_out,0.00,1.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,1.00,HarryBrook,out,18.00,13.00,3.00,0.00,138.46
T208568,Sunrisers Vs Super Kings,Sunrisers,2.00,AbhishekSharma,out,34.00,26.00,3.00,1.00,130.76
T208568,Sunrisers Vs Super Kings,Sunrisers,3.00,RahulTripathi,out,21.00,21.00,1.00,1.00,100.00
T208568,Sunrisers Vs Super Kings,Sunrisers,4.00,AidenMarkram,out,12.00,12.00,1.00,0.00,100.00
T208568,Sunrisers Vs Super Kings,Sunrisers,5.00,HeinrichKlaasen,out,17.00,16.00,1.00,0.00,106.25
T208568,Sunrisers Vs Super Kings,Sunrisers,6.00,MayankAgarwal,out,2.00,4.00,0.00,0.00,50.00
T208568,Sunrisers Vs Super Kings,Sunrisers,7.00,MarcoJansen,not_out,17.00,22.00,1.00,0.00,77.27
T208568,Sunrisers Vs Super Kings,Sunrisers,8.00,WashingtonSundar,out,9.00,6.00,1.00,0.00,150.00
T208568,Sunrisers Vs Super Kings,Super Kings,1.00,RuturajGaikwad,out,35.00,30.00,2.00,0.00,116.66
T208568,Sunrisers Vs Super Kings,Super Kings,2.00,DevonConway,not_out,77.00,57.00,12.00,1.00,135.08
T208568,Sunrisers Vs Super Kings,Super Kings,3.00,AjinkyaRahane,out,9.00,10.00,0.00,0.00,90.00
T208568,Sunrisers Vs Super Kings,Super Kings,4.00,AmbatiRayudu,out,9.00,9.00,1.00,0.00,100.00
T208568,Sunrisers Vs Super Kings,Super Kings,5.00,MoeenAli,not_out,6.00,6.00,1.00,0.00,100.00
T206506,KKR Vs Capitals,KKR,1.00,JasonRoy,out,43.00,39.00,5.00,1.00,110.25
T206506,KKR Vs Capitals,KKR,2.00,LittonDas,out,4.00,4.00,1.00,0.00,100.00
T206506,KKR Vs Capitals,KKR,3.00,VenkateshIyer,out,0.00,2.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,KKR,4.00,NitishRana,out,4.00,7.00,1.00,0.00,57.14
T206506,KKR Vs Capitals,KKR,5.00,MandeepSingh,out,12.00,11.00,0.00,1.00,109.09
T206506,KKR Vs Capitals,KKR,6.00,RinkuSingh,out,6.00,8.00,1.00,0.00,75.00
T206506,KKR Vs Capitals,KKR,7.00,SunilNarine,out,4.00,6.00,1.00,0.00,66.66
T206506,KKR Vs Capitals,KKR,8.00,AndreRussell,not_out,38.00,31.00,1.00,4.00,122.58
T206506,KKR Vs Capitals,KKR,9.00,AnukulRoy,out,0.00,1.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,KKR,10.00,UmeshYadav,out,3.00,5.00,0.00,0.00,60.00
T206506,KKR Vs Capitals,KKR,11.00,VarunChakravarthy,out,1.00,6.00,0.00,0.00,16.66
T206506,KKR Vs Capitals,Capitals,1.00,DavidWarner,out,57.00,41.00,11.00,0.00,139.02
T206506,KKR Vs Capitals,Capitals,2.00,PrithviShaw,out,13.00,11.00,2.00,0.00,118.18
T206506,KKR Vs Capitals,Capitals,3.00,MitchellMarsh,out,2.00,9.00,0.00,0.00,22.22
T206506,KKR Vs Capitals,Capitals,4.00,PhilSalt,out,5.00,3.00,1.00,0.00,166.66
T206506,KKR Vs Capitals,Capitals,5.00,ManishPandey,out,21.00,23.00,2.00,0.00,91.30
T206506,KKR Vs Capitals,Capitals,6.00,AxarPatel,not_out,19.00,22.00,1.00,0.00,86.36
T206506,KKR Vs Capitals,Capitals,7.00,AmanHakimKhan,out,0.00,2.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,Capitals,8.00,LalitYadav,not_out,4.00,7.00,0.00,0.00,57.14
T209410,RCB Vs Punjab Kings,RCB,1.00,ViratKohli,out,59.00,47.00,5.00,1.00,125.53
T209410,RCB Vs Punjab Kings,RCB,2.00,FafduPlessis,out,84.00,56.00,5.00,5.00,150.00
T209410,RCB Vs Punjab Kings,RCB,3.00,GlennMaxwell,out,0.00,1.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,4.00,DineshKarthik,out,7.00,5.00,1.00,0.00,140.00
T209410,RCB Vs Punjab Kings,RCB,5.00,MahipalLomror,not_out,7.00,9.00,1.00,0.00,77.77
T209410,RCB Vs Punjab Kings,RCB,6.00,ShahbazAhmed,not_out,5.00,3.00,0.00,0.00,166.66
T209410,RCB Vs Punjab Kings,Punjab Kings,1.00,AtharvaTaide,out,4.00,2.00,1.00,0.00,200.00
T209410,RCB Vs Punjab Kings,Punjab Kings,2.00,PrabhsimranSingh,out,46.00,30.00,3.00,4.00,153.33
T209410,RCB Vs Punjab Kings,Punjab Kings,3.00,MatthewShort,out,8.00,7.00,0.00,1.00,114.28
T209410,RCB Vs Punjab Kings,Punjab Kings,4.00,LiamLivingstone,out,2.00,4.00,0.00,0.00,50.00
T209410,RCB Vs Punjab Kings,Punjab Kings,5.00,HarpreetSingh,out,13.00,9.00,1.00,1.00,144.44
T209410,RCB Vs Punjab Kings,Punjab Kings,6.00,SamCurran,out,10.00,12.00,1.00,0.00,83.33
T209410,RCB Vs Punjab Kings,Punjab Kings,7.00,JiteshSharma,out,41.00,27.00,2.00,3.00,151.85
T209410,RCB Vs Punjab Kings,Punjab Kings,8.00,MShahrukhKhan,out,7.00,5.00,0.00,1.00,140.00
T209410,RCB Vs Punjab Kings,Punjab Kings,9.00,HarpreetBrar,out,13.00,13.00,1.00,0.00,100.00
T209410,RCB Vs Punjab Kings,Punjab Kings,10.00,NathanEllis,out,1.00,2.00,0.00,0.00,50.00
T209410,RCB Vs Punjab Kings,Punjab Kings,11.00,ArshdeepSingh,not_out,0.00,0.00,0.00,0.00,-
T205539,Super Giants Vs Royals,Super Giants,1.00,KLRahul,out,39.00,32.00,4.00,1.00,121.87
T205539,Super Giants Vs Royals,Super Giants,2.00,KyleMayers,out,51.00,42.00,4.00,3.00,121.42
T205539,Super Giants Vs Royals,Super Giants,3.00,AyushBadoni,out,1.00,4.00,0.00,0.00,25.00
T205539,Super Giants Vs Royals,Super Giants,4.00,DeepakHooda,out,2.00,4.00,0.00,0.00,50.00
T205539,Super Giants Vs Royals,Super Giants,5.00,MarcusStoinis,out,21.00,16.00,2.00,0.00,131.25
T205539,Super Giants Vs Royals,Super Giants,6.00,NicholasPooran,out,29.00,20.00,2.00,1.00,145.00
T205539,Super Giants Vs Royals,Super Giants,7.00,KrunalPandya,not_out,4.00,2.00,1.00,0.00,200.00
T205539,Super Giants Vs Royals,Super Giants,8.00,YudhvirSingh,out,1.00,1.00,0.00,0.00,100.00
T205539,Super Giants Vs Royals,Royals,1.00,YashasviJaiswal,out,44.00,35.00,4.00,2.00,125.71
T205539,Super Giants Vs Royals,Royals,2.00,JosButtler,out,40.00,41.00,4.00,1.00,97.56
T205539,Super Giants Vs Royals,Royals,3.00,SanjuSamson,out,2.00,4.00,0.00,0.00,50.00
T205539,Super Giants Vs Royals,Royals,4.00,DevduttPadikkal,out,26.00,21.00,4.00,0.00,123.80
T205539,Super Giants Vs Royals,Royals,5.00,ShimronHetmyer,out,2.00,5.00,0.00,0.00,40.00
