match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T204742,Royals Vs RCB,RCB,ShahbazAhmed,2.00,0.00,10.00,2.00,5.00,2.00,0.00,0.00,0.00,0.00
T204742,Royals Vs RCB,Royals,ChrisMorris,4.00,0.00,50.00,0.00,12.50,5.00,6.00,2.00,0.00,0.00
T204742,Royals Vs RCB,Royals,KartikTyagi,2.00,0.00,23.00,0.00,11.50,3.00,3.00,0.00,2.00,0.00
T204742,Royals Vs RCB,Royals,ChetanSakariya,3.00,0.00,18.00,0.00,6.00,8.00,2.00,0.00,1.00,0.00
T204742,Royals Vs RCB,Royals,MustafizurRahman,3.00,0.00,20.00,2.00,6.66,8.00,2.00,0.00,0.00,0.00
T204742,Royals Vs RCB,Royals,RahulTewatia,3.00,0.00,23.00,0.00,7.66,4.00,3.00,0.00,0.00,0.00
T204742,Royals Vs RCB,Royals,MahipalLomror,2.00,0.00,13.00,0.00,6.50,3.00,1.00,0.00,1.00,0.00
T204742,Royals Vs RCB,Royals,RiyanParag,0.10,0.00,4.00,0.00,24.00,0.00,1.00,0.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Mumbai,KrunalPandya,4.00,0.00,24.00,1.00,6.00,6.00,1.00,0.00,0.00,1.00
T208262,Punjab Kings Vs Mumbai,Mumbai,TrentBoult,3.00,0.00,30.00,0.00,10.00,7.00,4.00,1.00,1.00,0.00
T208262,Punjab Kings Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,24.00,2.00,6.00,11.00,2.00,0.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Mumbai,NathanCoulter-Nile,4.00,0.00,19.00,0.00,4.75,10.00,1.00,0.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Mumbai,KieronPollard,1.00,0.00,8.00,2.00,8.00,2.00,1.00,0.00,1.00,0.00
T208262,Punjab Kings Vs Mumbai,Mumbai,RahulChahar,4.00,0.00,27.00,1.00,6.75,6.00,2.00,0.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,AidenMarkram,3.00,0.00,18.00,0.00,6.00,5.00,1.00,0.00,1.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,MohammedShami,4.00,0.00,42.00,1.00,10.50,9.00,5.00,2.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,4.00,0.00,29.00,0.00,7.25,9.00,2.00,1.00,1.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,RaviBishnoi,4.00,0.00,25.00,2.00,6.25,11.00,2.00,1.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,NathanEllis,3.00,0.00,12.00,1.00,4.00,10.00,1.00,0.00,0.00,0.00
T208262,Punjab Kings Vs Mumbai,Punjab Kings,HarpreetBrar,1.00,0.00,11.00,0.00,11.00,1.00,0.00,1.00,0.00,0.00
T206700,Capitals Vs KKR,KKR,SandeepWarrier,2.00,0.00,15.00,0.00,7.50,6.00,3.00,0.00,0.00,0.00
T206700,Capitals Vs KKR,KKR,TimSouthee,4.00,0.00,29.00,1.00,7.25,9.00,4.00,0.00,1.00,0.00
T206700,Capitals Vs KKR,KKR,LockieFerguson,2.00,0.00,10.00,2.00,5.00,6.00,1.00,0.00,0.00,0.00
T206700,Capitals Vs KKR,KKR,VarunChakravarthy,4.00,0.00,24.00,0.00,6.00,8.00,2.00,0.00,1.00,0.00
T206700,Capitals Vs KKR,KKR,SunilNarine,4.00,0.00,18.00,2.00,4.50,10.00,1.00,0.00,0.00,0.00
T206700,Capitals Vs KKR,KKR,VenkateshIyer,4.00,0.00,29.00,2.00,7.25,8.00,3.00,0.00,2.00,0.00
T206700,Capitals Vs KKR,Capitals,AnrichNortje,2.20,0.00,15.00,1.00,6.42,9.00,3.00,0.00,1.00,0.00
T206700,Capitals Vs KKR,Capitals,AxarPatel,3.00,0.00,13.00,0.00,4.33,10.00,0.00,1.00,0.00,0.00
T206700,Capitals Vs KKR,Capitals,RavichandranAshwin,4.00,0.00,24.00,1.00,6.00,10.00,1.00,1.00,1.00,0.00
T206700,Capitals Vs KKR,Capitals,LalitYadav,3.00,0.00,35.00,1.00,11.66,5.00,1.00,3.00,0.00,0.00
T206700,Capitals Vs KKR,Capitals,AveshKhan,3.00,0.00,13.00,3.00,4.33,9.00,1.00,0.00,0.00,0.00
T206700,Capitals Vs KKR,Capitals,KagisoRabada,3.00,1.00,28.00,1.00,9.33,10.00,2.00,2.00,0.00,1.00
T206862,Royals Vs Sunrisers,Sunrisers,SandeepSharma,3.00,0.00,30.00,1.00,10.00,5.00,4.00,1.00,0.00,0.00
T206862,Royals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,1.00,28.00,1.00,7.00,8.00,3.00,0.00,1.00,0.00
T206862,Royals Vs Sunrisers,Sunrisers,JasonHolder,4.00,0.00,27.00,0.00,6.75,7.00,1.00,1.00,1.00,0.00
T206862,Royals Vs Sunrisers,Sunrisers,SiddarthKaul,4.00,0.00,36.00,2.00,9.00,10.00,3.00,2.00,0.00,0.00
T206862,Royals Vs Sunrisers,Sunrisers,RashidKhan,4.00,0.00,31.00,1.00,7.75,7.00,2.00,1.00,1.00,0.00
T206862,Royals Vs Sunrisers,Sunrisers,AbhishekSharma,1.00,0.00,8.00,0.00,8.00,1.00,1.00,0.00,0.00,0.00
T206862,Royals Vs Sunrisers,Royals,JaydevUnadkat,2.00,0.00,20.00,0.00,10.00,4.00,2.00,1.00,1.00,0.00
T206862,Royals Vs Sunrisers,Royals,ChrisMorris,3.00,0.00,27.00,0.00,9.00,6.00,4.00,0.00,0.00,0.00
T206862,Royals Vs Sunrisers,Royals,MustafizurRahman,3.30,0.00,26.00,1.00,7.42,11.00,5.00,0.00,1.00,0.00
T206862,Royals Vs Sunrisers,Royals,MahipalLomror,3.00,0.00,22.00,1.00,7.33,6.00,1.00,1.00,0.00,0.00
T206862,Royals Vs Sunrisers,Royals,RahulTewatia,3.00,0.00,32.00,0.00,10.66,3.00,3.00,1.00,2.00,0.00
T206862,Royals Vs Sunrisers,Royals,ChetanSakariya,4.00,0.00,32.00,1.00,8.00,7.00,1.00,1.00,4.00,0.00
T203043,RCB Vs Mumbai,Mumbai,TrentBoult,4.00,0.00,17.00,1.00,4.25,16.00,1.00,1.00,1.00,0.00
T203043,RCB Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,36.00,3.00,9.00,12.00,4.00,2.00,2.00,0.00
T203043,RCB Vs Mumbai,Mumbai,AdamMilne,4.00,0.00,48.00,1.00,12.00,7.00,6.00,2.00,0.00,1.00
T203043,RCB Vs Mumbai,Mumbai,KrunalPandya,4.00,0.00,27.00,0.00,6.75,8.00,0.00,1.00,3.00,0.00
T203043,RCB Vs Mumbai,Mumbai,RahulChahar,4.00,0.00,33.00,1.00,8.25,11.00,1.00,3.00,0.00,0.00
T203043,RCB Vs Mumbai,RCB,KyleJamieson,2.00,0.00,22.00,0.00,11.00,3.00,3.00,0.00,0.00,1.00
T203043,RCB Vs Mumbai,RCB,MohammedSiraj,3.00,0.00,15.00,1.00,5.00,12.00,3.00,0.00,0.00,0.00
T203043,RCB Vs Mumbai,RCB,DanChristian,2.00,0.00,21.00,0.00,10.50,2.00,3.00,0.00,0.00,0.00
T203043,RCB Vs Mumbai,RCB,HarshalPatel,3.10,0.00,17.00,4.00,5.36,10.00,1.00,0.00,3.00,0.00
T203043,RCB Vs Mumbai,RCB,YuzvendraChahal,4.00,1.00,11.00,3.00,2.75,16.00,1.00,0.00,0.00,0.00
T203043,RCB Vs Mumbai,RCB,GlennMaxwell,4.00,0.00,23.00,2.00,5.75,8.00,0.00,1.00,1.00,0.00
T202406,KKR Vs Super Kings,Super Kings,DeepakChahar,4.00,0.00,32.00,0.00,8.00,8.00,5.00,0.00,1.00,0.00
T202406,KKR Vs Super Kings,Super Kings,SamCurran,4.00,0.00,56.00,0.00,14.00,5.00,6.00,3.00,2.00,1.00
T202406,KKR Vs Super Kings,Super Kings,JoshHazlewood,4.00,0.00,40.00,2.00,10.00,8.00,5.00,1.00,2.00,0.00
T202406,KKR Vs Super Kings,Super Kings,ShardulThakur,4.00,1.00,20.00,2.00,5.00,10.00,1.00,0.00,0.00,0.00
T202406,KKR Vs Super Kings,Super Kings,RavindraJadeja,4.00,0.00,21.00,1.00,5.25,5.00,0.00,0.00,0.00,0.00
T202406,KKR Vs Super Kings,KKR,PrasidhKrishna,4.00,0.00,41.00,1.00,10.25,9.00,5.00,2.00,0.00,0.00
T202406,KKR Vs Super Kings,KKR,LockieFerguson,4.00,0.00,33.00,1.00,8.25,10.00,3.00,1.00,1.00,1.00
T202406,KKR Vs Super Kings,KKR,VarunChakravarthy,4.00,0.00,22.00,1.00,5.50,9.00,2.00,0.00,0.00,0.00
T202406,KKR Vs Super Kings,KKR,SunilNarine,4.00,0.00,41.00,3.00,10.25,7.00,3.00,2.00,0.00,0.00
T202406,KKR Vs Super Kings,KKR,AndreRussell,3.00,0.00,28.00,1.00,9.33,3.00,2.00,1.00,1.00,0.00
T202406,KKR Vs Super Kings,KKR,VenkateshIyer,1.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,SandeepSharma,4.00,0.00,20.00,1.00,5.00,12.00,1.00,1.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,34.00,1.00,8.50,10.00,3.00,1.00,1.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,JasonHolder,4.00,0.00,19.00,3.00,4.75,9.00,0.00,0.00,1.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,KhaleelAhmed,3.00,0.00,22.00,0.00,7.33,5.00,2.00,0.00,1.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,RashidKhan,4.00,0.00,17.00,1.00,4.25,11.00,1.00,0.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,AbdulSamad,1.00,0.00,9.00,1.00,9.00,1.00,1.00,0.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,MohammedShami,4.00,1.00,14.00,2.00,3.50,17.00,0.00,1.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,ArshdeepSingh,4.00,0.00,22.00,1.00,5.50,9.00,1.00,0.00,0.00,0.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,NathanEllis,4.00,0.00,32.00,0.00,8.00,10.00,0.00,3.00,1.00,0.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,HarpreetBrar,4.00,0.00,25.00,0.00,6.25,6.00,0.00,0.00,1.00,0.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,RaviBishnoi,4.00,0.00,24.00,3.00,6.00,10.00,1.00,1.00,1.00,0.00
T202046,Capitals Vs Royals,Royals,MustafizurRahman,4.00,0.00,22.00,2.00,5.50,6.00,0.00,0.00,0.00,0.00
T202046,Capitals Vs Royals,Royals,MahipalLomror,1.00,0.00,5.00,0.00,5.00,4.00,1.00,0.00,0.00,0.00
T202046,Capitals Vs Royals,Royals,ChetanSakariya,4.00,0.00,33.00,2.00,8.25,7.00,2.00,1.00,1.00,0.00
T202046,Capitals Vs Royals,Royals,KartikTyagi,4.00,0.00,40.00,1.00,10.00,9.00,6.00,0.00,5.00,0.00
T202046,Capitals Vs Royals,Royals,TabraizShamsi,4.00,0.00,34.00,0.00,8.50,2.00,1.00,1.00,0.00,0.00
T202046,Capitals Vs Royals,Royals,RahulTewatia,3.00,0.00,17.00,1.00,5.66,6.00,0.00,1.00,0.00,0.00
T202046,Capitals Vs Royals,Capitals,AveshKhan,4.00,0.00,29.00,1.00,7.25,6.00,0.00,1.00,1.00,0.00
T202046,Capitals Vs Royals,Capitals,AnrichNortje,4.00,0.00,18.00,2.00,4.50,12.00,1.00,0.00,0.00,0.00
T202046,Capitals Vs Royals,Capitals,RavichandranAshwin,4.00,0.00,20.00,1.00,5.00,14.00,1.00,1.00,1.00,0.00
T202046,Capitals Vs Royals,Capitals,KagisoRabada,4.00,0.00,26.00,1.00,6.50,13.00,4.00,0.00,2.00,0.00
T202046,Capitals Vs Royals,Capitals,AxarPatel,4.00,0.00,27.00,1.00,6.75,5.00,2.00,0.00,1.00,0.00
T207776,RCB Vs Super Kings,Super Kings,DeepakChahar,4.00,0.00,35.00,1.00,8.75,7.00,6.00,0.00,0.00,0.00
T207776,RCB Vs Super Kings,Super Kings,JoshHazlewood,4.00,0.00,34.00,0.00,8.50,7.00,1.00,2.00,1.00,0.00
T207776,RCB Vs Super Kings,Super Kings,ShardulThakur,4.00,0.00,29.00,2.00,7.25,9.00,1.00,2.00,0.00,0.00
T207776,RCB Vs Super Kings,Super Kings,RavindraJadeja,4.00,0.00,31.00,0.00,7.75,7.00,2.00,1.00,0.00,0.00
T207776,RCB Vs Super Kings,Super Kings,DwayneBravo,4.00,0.00,24.00,3.00,6.00,10.00,1.00,1.00,1.00,0.00
T207776,RCB Vs Super Kings,RCB,MohammedSiraj,3.00,0.00,23.00,0.00,7.66,5.00,3.00,0.00,0.00,0.00
T207776,RCB Vs Super Kings,RCB,NavdeepSaini,2.00,0.00,25.00,0.00,12.50,4.00,2.00,2.00,0.00,0.00
T207776,RCB Vs Super Kings,RCB,WaninduHasaranga,4.00,0.00,40.00,0.00,10.00,7.00,2.00,3.00,0.00,0.00
T207776,RCB Vs Super Kings,RCB,HarshalPatel,3.10,0.00,25.00,2.00,7.89,7.00,3.00,0.00,1.00,2.00
T207776,RCB Vs Super Kings,RCB,YuzvendraChahal,4.00,0.00,26.00,1.00,6.50,10.00,2.00,1.00,1.00,0.00
T207776,RCB Vs Super Kings,RCB,GlennMaxwell,2.00,0.00,17.00,1.00,8.50,3.00,1.00,1.00,0.00,0.00
T202680,Mumbai Vs KKR,KKR,NitishRana,1.00,0.00,5.00,0.00,5.00,4.00,1.00,0.00,0.00,0.00
T202680,Mumbai Vs KKR,KKR,VarunChakravarthy,4.00,0.00,22.00,0.00,5.50,9.00,2.00,0.00,1.00,0.00
T202680,Mumbai Vs KKR,KKR,SunilNarine,4.00,0.00,20.00,1.00,5.00,10.00,2.00,0.00,0.00,0.00
T202680,Mumbai Vs KKR,KKR,LockieFerguson,4.00,0.00,27.00,2.00,6.75,9.00,2.00,1.00,0.00,0.00
T202680,Mumbai Vs KKR,KKR,PrasidhKrishna,4.00,0.00,43.00,2.00,10.75,10.00,1.00,3.00,4.00,2.00
T202680,Mumbai Vs KKR,KKR,AndreRussell,3.00,0.00,37.00,0.00,12.33,4.00,3.00,2.00,1.00,0.00
T202680,Mumbai Vs KKR,Mumbai,TrentBoult,2.00,0.00,23.00,0.00,11.50,4.00,1.00,2.00,0.00,0.00
T202680,Mumbai Vs KKR,Mumbai,AdamMilne,3.00,0.00,29.00,0.00,9.66,6.00,3.00,1.00,1.00,0.00
T202680,Mumbai Vs KKR,Mumbai,JaspritBumrah,4.00,0.00,43.00,3.00,10.75,8.00,5.00,1.00,1.00,0.00
T202680,Mumbai Vs KKR,Mumbai,KrunalPandya,3.00,0.00,25.00,0.00,8.33,7.00,1.00,2.00,0.00,0.00
T202680,Mumbai Vs KKR,Mumbai,RahulChahar,3.00,0.00,34.00,0.00,11.33,6.00,3.00,2.00,0.00,0.00
T202680,Mumbai Vs KKR,Mumbai,RohitSharma,0.10,0.00,4.00,0.00,24.00,0.00,1.00,0.00,0.00,0.00
T204364,Sunrisers Vs Capitals,Capitals,AnrichNortje,4.00,0.00,12.00,2.00,3.00,14.00,0.00,0.00,0.00,0.00
T204364,Sunrisers Vs Capitals,Capitals,AveshKhan,4.00,0.00,27.00,0.00,6.75,13.00,2.00,1.00,2.00,1.00
T204364,Sunrisers Vs Capitals,Capitals,AxarPatel,4.00,0.00,21.00,2.00,5.25,9.00,2.00,0.00,0.00,0.00
T204364,Sunrisers Vs Capitals,Capitals,KagisoRabada,4.00,0.00,37.00,3.00,9.25,13.00,3.00,3.00,0.00,1.00
T204364,Sunrisers Vs Capitals,Capitals,MarcusStoinis,1.10,0.00,8.00,0.00,6.85,1.00,0.00,0.00,0.00,0.00
T204364,Sunrisers Vs Capitals,Capitals,RavichandranAshwin,2.50,0.00,22.00,0.00,7.76,4.00,2.00,0.00,1.00,1.00
T204364,Sunrisers Vs Capitals,Sunrisers,KhaleelAhmed,4.00,0.00,33.00,1.00,8.25,9.00,3.00,1.00,2.00,0.00
T204364,Sunrisers Vs Capitals,Sunrisers,BhuvneshwarKumar,3.00,0.00,21.00,0.00,7.00,8.00,2.00,1.00,0.00,0.00
T204364,Sunrisers Vs Capitals,Sunrisers,JasonHolder,3.50,0.00,33.00,0.00,8.60,9.00,4.00,1.00,1.00,0.00
T204364,Sunrisers Vs Capitals,Sunrisers,RashidKhan,4.00,0.00,26.00,1.00,6.50,9.00,0.00,2.00,1.00,0.00
T204364,Sunrisers Vs Capitals,Sunrisers,SandeepSharma,3.00,0.00,26.00,0.00,8.66,8.00,4.00,0.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,MohammedShami,4.00,0.00,21.00,3.00,5.25,13.00,3.00,0.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,IshanPorel,4.00,0.00,39.00,1.00,9.75,10.00,6.00,1.00,2.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,DeepakHooda,2.00,0.00,37.00,0.00,18.50,2.00,5.00,2.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4.00,0.00,32.00,5.00,8.00,11.00,2.00,1.00,3.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,AdilRashid,3.00,0.00,35.00,0.00,11.66,6.00,1.00,4.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,HarpreetBrar,3.00,0.00,17.00,1.00,5.66,4.00,1.00,0.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Royals,MustafizurRahman,4.00,0.00,30.00,0.00,7.50,7.00,2.00,1.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Royals,ChetanSakariya,3.00,0.00,31.00,1.00,10.33,5.00,2.00,2.00,1.00,0.00
T207857,Royals Vs Punjab Kings,Royals,KartikTyagi,4.00,0.00,29.00,2.00,7.25,12.00,5.00,0.00,0.00,1.00
T207857,Royals Vs Punjab Kings,Royals,ChrisMorris,4.00,0.00,47.00,0.00,11.75,5.00,2.00,3.00,5.00,0.00
T207857,Royals Vs Punjab Kings,Royals,RahulTewatia,3.00,0.00,23.00,1.00,7.66,3.00,2.00,0.00,1.00,0.00
T207857,Royals Vs Punjab Kings,Royals,MahipalLomror,1.00,0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00
T207857,Royals Vs Punjab Kings,Royals,RiyanParag,1.00,0.00,16.00,0.00,16.00,0.00,1.00,1.00,0.00,0.00
T204307,RCB Vs KKR,KKR,VarunChakravarthy,4.00,0.00,13.00,3.00,3.25,15.00,0.00,0.00,0.00,0.00
T204307,RCB Vs KKR,KKR,PrasidhKrishna,4.00,0.00,24.00,1.00,6.00,14.00,3.00,0.00,1.00,2.00
T204307,RCB Vs KKR,KKR,LockieFerguson,4.00,0.00,24.00,2.00,6.00,11.00,3.00,0.00,0.00,1.00
T204307,RCB Vs KKR,KKR,SunilNarine,4.00,0.00,20.00,0.00,5.00,12.00,2.00,0.00,0.00,0.00
T204307,RCB Vs KKR,KKR,AndreRussell,3.00,0.00,9.00,3.00,3.00,10.00,0.00,0.00,0.00,0.00
T204307,RCB Vs KKR,RCB,MohammedSiraj,2.00,0.00,12.00,0.00,6.00,8.00,2.00,0.00,1.00,0.00
T204307,RCB Vs KKR,RCB,KyleJamieson,2.00,0.00,26.00,0.00,13.00,4.00,3.00,1.00,2.00,1.00
T204307,RCB Vs KKR,RCB,WaninduHasaranga,2.00,0.00,20.00,0.00,10.00,4.00,2.00,1.00,0.00,0.00
T204307,RCB Vs KKR,RCB,YuzvendraChahal,2.00,0.00,23.00,1.00,11.50,5.00,5.00,0.00,0.00,0.00
T204307,RCB Vs KKR,RCB,HarshalPatel,2.00,0.00,13.00,0.00,6.50,3.00,1.00,0.00,1.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,TrentBoult,4.00,1.00,35.00,2.00,8.75,13.00,3.00,3.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,AdamMilne,4.00,0.00,21.00,2.00,5.25,14.00,2.00,1.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,33.00,2.00,8.25,11.00,1.00,2.00,2.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,KieronPollard,2.00,0.00,15.00,0.00,7.50,4.00,2.00,0.00,1.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,RahulChahar,4.00,0.00,22.00,0.00,5.50,10.00,1.00,0.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Mumbai,KrunalPandya,2.00,0.00,27.00,0.00,13.50,2.00,2.00,1.00,2.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,DeepakChahar,4.00,0.00,19.00,2.00,4.75,13.00,2.00,0.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,JoshHazlewood,4.00,0.00,34.00,1.00,8.50,8.00,4.00,1.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,ShardulThakur,4.00,0.00,29.00,1.00,7.25,9.00,2.00,1.00,2.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,MoeenAli,3.00,0.00,16.00,0.00,5.33,4.00,0.00,0.00,0.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,DwayneBravo,4.00,0.00,25.00,3.00,6.25,11.00,3.00,0.00,2.00,0.00
T201256,Super Kings Vs Mumbai,Super Kings,RavindraJadeja,1.00,0.00,13.00,0.00,13.00,1.00,1.00,1.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,IshantSharma,4.00,1.00,37.00,0.00,9.25,9.00,2.00,3.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,MarcusStoinis,1.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,KagisoRabada,4.00,0.00,36.00,3.00,9.00,6.00,0.00,3.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,AveshKhan,4.00,0.00,39.00,1.00,9.75,8.00,5.00,1.00,2.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,LalitYadav,3.00,0.00,25.00,0.00,8.33,2.00,2.00,0.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Capitals,AxarPatel,4.00,0.00,21.00,1.00,5.25,11.00,2.00,0.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,RileyMeredith,3.40,0.00,35.00,1.00,9.54,7.00,2.00,2.00,3.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,MohammedShami,3.00,0.00,37.00,0.00,12.33,6.00,5.00,2.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,RaviBishnoi,4.00,0.00,42.00,0.00,10.50,7.00,3.00,3.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,ChrisJordan,2.00,0.00,21.00,1.00,10.50,4.00,2.00,1.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,HarpreetBrar,3.00,0.00,19.00,1.00,6.33,4.00,0.00,0.00,0.00,0.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,DeepakHooda,2.00,0.00,11.00,0.00,5.50,3.00,0.00,0.00,0.00,0.00
T209103,Royals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,37.00,0.00,9.25,7.00,4.00,1.00,1.00,0.00
T209103,Royals Vs Sunrisers,Sunrisers,SandeepSharma,4.00,0.00,50.00,1.00,12.50,7.00,2.00,4.00,2.00,1.00
T209103,Royals Vs Sunrisers,Sunrisers,RashidKhan,4.00,0.00,24.00,1.00,6.00,10.00,3.00,0.00,0.00,0.00
T209103,Royals Vs Sunrisers,Sunrisers,KhaleelAhmed,4.00,0.00,41.00,0.00,10.25,8.00,4.00,2.00,0.00,0.00
T209103,Royals Vs Sunrisers,Sunrisers,VijayShankar,3.00,0.00,42.00,1.00,14.00,4.00,2.00,3.00,4.00,0.00
T209103,Royals Vs Sunrisers,Sunrisers,MohammadNabi,1.00,0.00,21.00,0.00,21.00,1.00,2.00,2.00,0.00,0.00
T209103,Royals Vs Sunrisers,Royals,KartikTyagi,4.00,0.00,32.00,1.00,8.00,13.00,3.00,2.00,1.00,0.00
T209103,Royals Vs Sunrisers,Royals,MustafizurRahman,4.00,0.00,20.00,3.00,5.00,12.00,2.00,0.00,2.00,0.00
T209103,Royals Vs Sunrisers,Royals,ChetanSakariya,4.00,0.00,38.00,0.00,9.50,7.00,3.00,2.00,1.00,0.00
T209103,Royals Vs Sunrisers,Royals,ChrisMorris,4.00,0.00,29.00,3.00,7.25,8.00,3.00,0.00,3.00,0.00
T209103,Royals Vs Sunrisers,Royals,RahulTewatia,4.00,0.00,45.00,1.00,11.25,2.00,2.00,3.00,0.00,0.00
T203694,Super Kings Vs Mumbai,Mumbai,TrentBoult,4.00,0.00,42.00,1.00,10.50,10.00,4.00,3.00,1.00,0.00
T203694,Super Kings Vs Mumbai,Mumbai,DhawalKulkarni,4.00,0.00,48.00,0.00,12.00,7.00,3.00,4.00,2.00,0.00
T203694,Super Kings Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,56.00,1.00,14.00,5.00,4.00,4.00,2.00,1.00
T203694,Super Kings Vs Mumbai,Mumbai,RahulChahar,4.00,0.00,32.00,0.00,8.00,8.00,0.00,3.00,1.00,0.00
T203694,Super Kings Vs Mumbai,Mumbai,JamesNeesham,2.00,0.00,26.00,0.00,13.00,3.00,2.00,2.00,0.00,0.00
T203694,Super Kings Vs Mumbai,Mumbai,KieronPollard,2.00,0.00,12.00,2.00,6.00,4.00,1.00,0.00,1.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,DeepakChahar,4.00,0.00,37.00,0.00,9.25,8.00,4.00,1.00,2.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,SamCurran,4.00,0.00,34.00,3.00,8.50,11.00,3.00,2.00,1.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,LungiNgidi,4.00,0.00,62.00,0.00,15.50,3.00,5.00,5.00,0.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,ShardulThakur,4.00,0.00,56.00,1.00,14.00,4.00,4.00,3.00,5.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,RavindraJadeja,3.00,0.00,29.00,1.00,9.66,5.00,0.00,3.00,0.00,0.00
T203694,Super Kings Vs Mumbai,Super Kings,MoeenAli,1.00,0.00,1.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00
T208245,Punjab Kings Vs RCB,RCB,DanielSams,4.00,0.00,24.00,1.00,6.00,11.00,1.00,1.00,2.00,0.00
T208245,Punjab Kings Vs RCB,RCB,MohammedSiraj,3.00,0.00,24.00,0.00,8.00,7.00,2.00,1.00,1.00,0.00
T208245,Punjab Kings Vs RCB,RCB,KyleJamieson,3.00,0.00,32.00,2.00,10.66,7.00,5.00,1.00,1.00,0.00
T208245,Punjab Kings Vs RCB,RCB,YuzvendraChahal,4.00,0.00,34.00,1.00,8.50,9.00,1.00,3.00,0.00,0.00
T208245,Punjab Kings Vs RCB,RCB,HarshalPatel,4.00,0.00,53.00,0.00,13.25,5.00,6.00,3.00,0.00,0.00
